od_id,od_nome,od_area,od_ano,od_municip,area,perimeter,geometry,d_m_1995,d_m_1996,d_m_1997,d_m_1998,d_m_1999,d_m_2000,d_m_2001,d_m_2002,d_m_2003,d_m_2004,d_m_2005,d_m_2006,d_m_2007,d_m_2008,d_m_2009,d_m_2010,d_m_2011,d_m_2012,d_m_2013,d_m_2014,d_m_2015,d_m_2016,d_m_2017,d_m_2018,d_m_2019
144,Mandaqui,552.45,2017,36,5511295.8154296875,11053.982181697593,POINT (332668.121267507 7402734.4022037685),5599.952624790769,5599.952624790769,5599.952624790769,5599.952624790769,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302,4535.784675076302
165,Coroa,174.39,2017,36,1739734.9404296875,6126.753317015339,POINT (335228.0874713229 7398688.112873284),2676.2166230480366,2676.2166230480366,2676.2166230480366,2676.2166230480366,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507,2438.7032186617507
128,Carandiru,38.03,2017,36,379397.4440917969,3041.6635318385333,POINT (333965.5612553194 7399369.278176555),2570.582512294205,2570.582512294205,2570.582512294205,2570.582512294205,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242,2169.9271001183242
130,Zaki Narchi,71.32,2017,36,711488.5515136719,3474.3211576717963,POINT (334602.30136416777 7399410.394441633),2812.2654365570647,2812.2654365570647,2812.2654365570647,2812.2654365570647,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015,2229.818204678015
163,Vila Isolina Mazzei,379.50,2017,36,3785770.4841308594,8870.026025820862,POINT (336247.7916580042 7399908.159549694),3921.3075786987597,3921.3075786987597,3921.3075786987597,3921.3075786987597,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929,3059.553978445929
129,Santana,54.36,2017,36,542336.8583984375,3656.274572372597,POINT (334349.5897962838 7400015.249136699),3181.688918039772,3181.688918039772,3181.688918039772,3181.688918039772,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263,2337.5901816314263
135,Jardim São Paulo,291.23,2017,36,2905283.2861328125,8517.629982573599,POINT (334652.3643354712 7401406.890639968),4571.770876255234,4571.770876255234,4571.770876255234,4571.770876255234,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943,3030.3836916331943
152,Parada Inglesa,242.67,2017,36,2420777.598876953,7412.117380677156,POINT (336236.72332836094 7401772.279931994),5373.095310643721,5373.095310643721,5373.095310643721,5373.095310643721,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157,3664.9685402763157
154,Vila Gustavo,345.80,2017,36,3449614.791015625,7974.711507450334,POINT (336871.17932717263 7403058.003437806),6687.285124172246,6687.285124172246,6687.285124172246,6687.285124172246,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425,4892.660892355425
153,Tucuruvi,358.50,2017,36,3576335.5192871094,9731.707820000556,POINT (334914.35513465427 7403521.339947582),6629.631225540905,6629.631225540905,6629.631225540905,6629.631225540905,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885,4795.8752351000885
148,Tremembé,331.62,2017,36,3308239.4721679688,8077.92269234204,POINT (334124.81293294847 7405244.120660224),8118.4899831062085,8118.4899831062085,8118.4899831062085,8118.4899831062085,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965,6459.6630119756965
158,Vila Medeiros,335.02,2017,36,3342032.1076660156,7892.3577037245095,POINT (337941.83459820773 7401348.19256131),5632.0679555314655,5632.0679555314655,5632.0679555314655,5632.0679555314655,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526,4395.581621207526
159,Jardim Brasil,454.37,2017,36,4532577.008300781,9593.37155188127,POINT (339597.3364655078 7401591.547585968),6261.906058714458,6261.906058714458,6261.906058714458,6261.906058714458,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968,5380.246492385968
157,Parque Edu Chaves,109.91,2017,36,1096430.6047363281,4708.2360269132105,POINT (340156.6061721299 7402742.516968322),7220.340980419632,7220.340980419632,7220.340980419632,7220.340980419632,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316,6253.472747937316
156,Jaçanã,386.23,2017,36,3852801.0444335938,10016.471727575921,POINT (338732.60057521623 7403933.421063235),7900.739384632752,7900.739384632752,7900.739384632752,7900.739384632752,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898,6431.753928511898
141,Cachoeirinha,478.58,2017,36,4774444.9453125,11551.222590713789,POINT (330530.6176297657 7403274.242356861),6586.808470973931,6586.808470973931,6586.808470973931,6586.808470973931,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895,5915.7562177991895
145,Horto Florestal,342.18,2017,36,3413636.2185058594,10315.705973073858,POINT (332322.2966017864 7404833.883858608),7660.515154566131,7660.515154566131,7660.515154566131,7660.515154566131,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498,6388.591139058498
142,Jardim Peri,443.68,2017,36,4426230.981689453,12708.90342091788,POINT (330005.2604040505 7405128.976936337),8450.018516628019,8450.018516628019,8450.018516628019,8450.018516628019,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647,7577.704029655647
146,ETA Guaraú,428.67,2017,36,4263932.450927734,10620.626543463097,POINT (332107.57878159004 7407002.261414601),9804.990608000282,9804.990608000282,9804.990608000282,9804.990608000282,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763,8418.310664074763
143,Reserva da Cantareira,436.61,2017,36,4345868.0361328125,14723.411231622034,POINT (330091.3730261145 7407365.74297042),10516.34241448514,10516.34241448514,10516.34241448514,10516.34241448514,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114,9401.827129606114
155,Cohab Jova Rural,254.58,2017,36,2539463.8596191406,10502.481382457683,POINT (339264.5550860459 7405942.753979792),9736.922897339999,9736.922897339999,9736.922897339999,9736.922897339999,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276,8263.42925617276
149,Cantareira,2886.45,2017,36,28350536.43774414,43913.784602301,POINT (337979.763007861 7411354.853447742),14646.612554414907,14646.612554414907,14646.612554414907,14646.612554414907,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733,12910.396130390733
151,Jardim Guapira,548.53,2017,36,5471907.526123047,12073.428049256288,POINT (337623.9879899743 7405631.01343632),9197.576377651125,9197.576377651125,9197.576377651125,9197.576377651125,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823,7428.771389528823
147,Parque Palmas do Tremembé,407.03,2017,36,4060425.4750976562,9600.059024729251,POINT (335646.33220809774 7405678.506607279),8858.977642642474,8858.977642642474,8858.977642642474,8858.977642642474,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683,6960.118842372683
150,Jardim das Pedras,1609.01,2017,36,16008811.864746094,25196.91321209198,POINT (338184.2623521487 7408893.686587858),12310.61844921669,12310.61844921669,12310.61844921669,12310.61844921669,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621,10610.70935384621
203,Lajeado,276.95,2017,36,2762443.2265625,7447.374563017156,POINT (354690.8094097747 7397102.419041937),11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11803.276923237385,11641.106360409049,11641.106360409049,11641.106360409049,11641.106360409049,11442.218870687173,11442.218870687173,11442.218870687173,11442.218870687173,10537.927968904392
202,Jardim Robru,449.19,2017,36,4480387.409667969,12030.690336571768,POINT (355588.42509853526 7398416.6243182765),12881.865611688077,12881.865611688077,12881.865611688077,12881.865611688077,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12858.219662006592,12745.773290766352,12745.773290766352,12745.773290766352,12745.773290766352,12549.749047784466,12549.749047784466,12549.749047784466,12549.749047784466,11791.672542411437
205,Fazenda Itaim,462.24,2017,36,4571388.6533203125,14708.454812144166,POINT (358805.25924436236 7399160.16683014),16170.824649031638,16170.824649031638,16170.824649031638,16170.824649031638,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16121.508162763048,16030.225459672565,16030.225459672565,16030.225459672565,16030.225459672565,15832.293136658129,15832.293136658129,15832.293136658129,15832.293136658129,14986.286151950388
201,Vila Curuçá,503.17,2017,36,5018787.0888671875,13005.65076153626,POINT (355319.6395261152 7400118.0124155665),13082.853953402098,13082.853953402098,13082.853953402098,13082.853953402098,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12995.534677863854,12988.694755263321,12988.694755263321,12988.694755263321,12988.694755263321,12799.149155057763,12799.149155057763,12799.149155057763,12799.149155057763,12244.599737834813
206,Itaim Paulista,302.19,2017,36,3014141.200439453,8124.435829105429,POINT (357267.0653937198 7400087.412579535),14909.379620415482,14909.379620415482,14909.379620415482,14909.379620415482,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14827.546597738026,14798.287552516616,14798.287552516616,14798.287552516616,14798.287552516616,14604.960550678963,14604.960550678963,14604.960550678963,14604.960550678963,13933.801429048955
214,Frei Mont'Alverne,225.20,2017,36,2246482.0173339844,7929.590186922181,POINT (343437.1084128273 7395907.5895928815),3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3975.7526790791844,3916.39635574563,3916.39635574563,3916.39635574563,3916.39635574563,3770.73946095753,3770.73946095753,3770.73946095753,3770.73946095753,3690.977224867665
168,Chácara do Piqueri,198.59,2017,36,1981025.3669433594,5583.783002241805,POINT (339046.6549944779 7396581.022941998),3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595,3602.675638418595
169,Parque São Jorge,252.07,2017,36,2514552.619140625,6967.782371242637,POINT (340584.51571388583 7396817.736241789),3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3920.7926786834605,3875.664310353169,3875.664310353169,3875.664310353169,3875.664310353169,3816.4771656321873,3816.4771656321873,3816.4771656321873,3816.4771656321873,3816.4771656321873
171,Tiquatira,324.46,2017,36,3236576.9138183594,9106.769585815915,POINT (343544.5935503166 7397819.583922649),4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4269.805402681146,4185.763406313832,4185.763406313832,4185.763406313832,4185.763406313832,4185.763406313832
170,Penha,384.16,2017,36,3830486.9040527344,8929.418374461015,POINT (341893.29790006095 7397897.300774587),4367.845111045441,4367.845111045441,4367.845111045441,4367.845111045441,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4343.330677017353,4307.178147658621,4307.178147658621,4307.178147658621,4307.178147658621,4307.178147658621
161,Parque Novo Mundo,551.36,2017,36,5500103.844482422,10950.549609925258,POINT (339754.0826355865 7398412.2069942495),4430.093200499334,4430.093200499334,4430.093200499334,4430.093200499334,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488,4309.644908077488
176,Cangaíba,333.53,2017,36,3327058.522705078,8556.19377922661,POINT (343613.6063344349 7399426.23909179),5231.959398636264,5231.959398636264,5231.959398636264,5231.959398636264,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654,5139.583195185654
160,Jardim Japão,396.23,2017,36,3952670.3989257812,8732.476159908305,POINT (338456.6788086765 7399716.123279612),4743.067304336128,4743.067304336128,4743.067304336128,4743.067304336128,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395,4158.6055236618395
177,Parque Ecológico do Tietê,530.85,2017,36,5293916.075927734,13977.96927816672,POINT (344606.0641682392 7401189.040963928),6665.380355710598,6665.380355710598,6665.380355710598,6665.380355710598,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875,6441.889431972875
183,Burgo Paulista,291.63,2017,36,2908973.5107421875,7718.968417161218,POINT (348493.830789971 7398369.08018688),6504.42842087334,6504.42842087334,6504.42842087334,6504.42842087334,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6490.941346094983,6445.1107111394185,6445.1107111394185,6445.1107111394185,6445.1107111394185,6271.412124591084,6271.412124591084,6271.412124591084,6271.412124591084,6084.667598687845
182,Ponte Rasa,365.36,2017,36,3644453.007080078,9087.475062512942,POINT (346669.49729154806 7398779.785225192),5626.04341682923,5626.04341682923,5626.04341682923,5626.04341682923,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5589.3911489429265,5461.065529317203,5461.065529317203,5461.065529317203,5461.065529317203,5428.4940605656075
184,Limoeiro,143.33,2017,36,1429703.3630371094,4917.654447681761,POINT (349686.43823804084 7399023.7574393125),7695.4683768981795,7695.4683768981795,7695.4683768981795,7695.4683768981795,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7645.722317654935,7638.57836777139,7638.57836777139,7638.57836777139,7638.57836777139,7462.705867889071,7462.705867889071,7462.705867889071,7462.705867889071,7240.445095400986
185,Laranja da China,131.72,2017,36,1313891.3354492188,5957.481102312261,POINT (350478.654629908 7399387.209317657),8496.455663288596,8496.455663288596,8496.455663288596,8496.455663288596,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8429.330729772239,8261.359214828792,8261.359214828792,8261.359214828792,8261.359214828792,8010.087895578274
188,Vila Jacuí,211.87,2017,36,2113337.0666503906,6287.65177717092,POINT (351753.1141758742 7399658.365212905),9686.789400925265,9686.789400925265,9686.789400925265,9686.789400925265,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9609.568838235322,9438.331620155897,9438.331620155897,9438.331620155897,9438.331620155897,9110.201124329013
175,Estação Eng. Goulart,193.33,2017,36,1928445.6101074219,7524.15540359276,POINT (345332.3391163916 7399966.035222425),5897.725146860868,5897.725146860868,5897.725146860868,5897.725146860868,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579,5774.183406512579
186,Pedro José Nunes,86.18,2017,36,859615.2563476562,4732.604093542616,POINT (350769.24867921614 7400024.997624174),9042.238737149015,9042.238737149015,9042.238737149015,9042.238737149015,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8944.851373457466,8823.750196855883,8823.750196855883,8823.750196855883,8823.750196855883,8601.148193226003
174,Rui Barbosa,271.23,2017,36,2705502.802001953,8780.987166276514,POINT (346512.0426028725 7400220.99452327),6489.859540264173,6489.859540264173,6489.859540264173,6489.859540264173,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378,6358.071065792378
197,São Miguel Paulista,302.65,2017,36,3017275.8823242188,11012.866001402828,POINT (352185.79330672836 7400926.209831151),10649.264761272787,10649.264761272787,10649.264761272787,10649.264761272787,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10517.403201418932,10433.584821094566,10433.584821094566,10433.584821094566,10433.584821094566,10179.324657807345
181,Parque Buturussu,371.83,2017,36,3708877.8037109375,8800.86108545639,POINT (349153.487205444 7400769.852870634),8294.832483113743,8294.832483113743,8294.832483113743,8294.832483113743,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8151.203926078597,8138.402314391195,8138.402314391195,8138.402314391195,8138.402314391195,8072.772953193639
198,Cidade Nitro-Operária,357.92,2017,36,3570096.489013672,9788.966999265138,POINT (353240.47506309435 7400823.256287227),11489.374275043341,11489.374275043341,11489.374275043341,11489.374275043341,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11367.180631209925,11253.16757949039,11253.16757949039,11253.16757949039,11253.16757949039,10927.698546728558
207,Jardim das Oliveiras,460.11,2017,36,4589147.137451172,10242.85701562263,POINT (358817.12906903995 7400992.981924007),16651.358240654197,16651.358240654197,16651.358240654197,16651.358240654197,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16543.853900097005,16354.137991876452,16354.137991876452,16354.137991876452,16354.137991876452,15690.243579880242
200,Jardim Romano,230.77,2017,36,2171147.8452148438,9032.641391883804,POINT (357882.1296251412 7402103.586399179),16171.608810998474,16171.608810998474,16171.608810998474,16171.608810998474,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,16025.227584113138,15908.813493846003,15908.813493846003,15908.813493846003,15908.813493846003,15392.586894676624
